subcommittee	code	docx	xlsx	row	change	rank	taxon	level	error	message	notes	scAbbrev
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus bradfordmassiliense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	"molecule:[d]sDNA (replacing with '""')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	6	Move	subfamily	Mimivirus lagoaense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	"molecule:[d]sDNA (replacing with '""')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus bradfordmassiliense	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	"molecule:[""]sDNA (replacing with '')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	6	Move	subfamily	Mimivirus lagoaense	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	"molecule:[""]sDNA (replacing with '')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus bradfordmassiliense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".srcTaxon:Mimivirus bra[d]for[d]massiliense (replacing with '""')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus bradfordmassiliense	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".srcTaxon:Mimivirus bra[""]for[""]massiliense (replacing with '')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus bradfordmassiliense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".srcLineage:Vari[d]naviria;Bamfor[d]virae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviri[d]ae;Mimivirus;Mimivirus bra[d]for[d]massiliense (replacing with '""')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	6	Move	subfamily	Mimivirus lagoaense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".srcLineage:Vari[d]naviria;Bamfor[d]virae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviri[d]ae;Mimivirus;Mimivirus lagoaense (replacing with '""')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus bradfordmassiliense	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".srcLineage:Vari[""]naviria;Bamfor[""]virae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviri[""]ae;Mimivirus;Mimivirus bra[""]for[""]massiliense (replacing with '')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	6	Move	subfamily	Mimivirus lagoaense	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".srcLineage:Vari[""]naviria;Bamfor[""]virae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviri[""]ae;Mimivirus;Mimivirus lagoaense (replacing with '')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus bradfordmassiliense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".destTaxon:Mimivirus bra[d]for[d]massiliense (replacing with '""')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus bradfordmassiliense	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".destTaxon:Mimivirus bra[""]for[""]massiliense (replacing with '')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus bradfordmassiliense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".destLineage:Vari[d]naviria;Bamfor[d]virae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviri[d]ae;Megamimivirinae;Mimivirus;Mimivirus bra[d]for[d]massiliense (replacing with '""')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	6	Move	subfamily	Mimivirus lagoaense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".destLineage:Vari[d]naviria;Bamfor[d]virae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviri[d]ae;Megamimivirinae;Mimivirus;Mimivirus lagoaense (replacing with '""')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus bradfordmassiliense	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".destLineage:Vari[""]naviria;Bamfor[""]virae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviri[""]ae;Megamimivirinae;Mimivirus;Mimivirus bra[""]for[""]massiliense (replacing with '')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	6	Move	subfamily	Mimivirus lagoaense	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".destLineage:Vari[""]naviria;Bamfor[""]virae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviri[""]ae;Megamimivirinae;Mimivirus;Mimivirus lagoaense (replacing with '')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus bradfordmassiliense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".destParentLineage:Vari[d]naviria;Bamfor[d]virae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviri[d]ae;Megamimivirinae;Mimivirus (replacing with '""')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	6	Move	subfamily	Mimivirus lagoaense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".destParentLineage:Vari[d]naviria;Bamfor[d]virae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviri[d]ae;Megamimivirinae;Mimivirus (replacing with '""')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus bradfordmassiliense	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".destParentLineage:Vari[""]naviria;Bamfor[""]virae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviri[""]ae;Megamimivirinae;Mimivirus (replacing with '')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	6	Move	subfamily	Mimivirus lagoaense	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".destParentLineage:Vari[""]naviria;Bamfor[""]virae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviri[""]ae;Megamimivirinae;Mimivirus (replacing with '')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus bradfordmassiliense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".changeTaxon:Mimivirus bra[d]for[d]massiliense (replacing with '""')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	"Mimivirus bra""for""massiliense"	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".changeTaxon:Mimivirus bra[""]for[""]massiliense (replacing with '')"	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus braformassiliense	WARNING	XLSX.INVALID_TERM	XLSX incorrect term in column molecule	XLSX incorrect value [ sDNA ]. Valid terms: [ [Please select],dsDNA,ssDNA,ssDNA(-),ssDNA(+),ssDNA(+/-),dsDNA-RT,ssRNA-RT,dsRNA,ssRNA,ssRNA(+),ssRNA(-),ssRNA(+/-),Viroid,dsDNA; ssDNA,multiple,NA ]	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	6	Move	subfamily	Mimivirus lagoaense	WARNING	XLSX.INVALID_TERM	XLSX incorrect term in column molecule	XLSX incorrect value [ sDNA ]. Valid terms: [ [Please select],dsDNA,ssDNA,ssDNA(-),ssDNA(+),ssDNA(+/-),dsDNA-RT,ssRNA-RT,dsRNA,ssRNA,ssRNA(+),ssRNA(-),ssRNA(+/-),Viroid,dsDNA; ssDNA,multiple,NA ]	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus braformassiliense	WARNING	XLSX.INVALID_TERM	XLSX incorrect term in column hostSource	XLSX incorrect value [ protozoa ]. Valid terms: [ [Please select],algae,archaea,bacteria,freshwater (S),fungi,invertebrates,invertebrates (S),invertebrates, plants,invertebrates, vertebrates,marine (S),other (specify),phytobiome (S),plants,plants (S),plants, fungi,protists,protists (S),sewage (S),soil (S),vertebrates,NA ]	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	6	Move	subfamily	Mimivirus lagoaense	WARNING	XLSX.INVALID_TERM	XLSX incorrect term in column hostSource	XLSX incorrect value [ protozoa ]. Valid terms: [ [Please select],algae,archaea,bacteria,freshwater (S),fungi,invertebrates,invertebrates (S),invertebrates, plants,invertebrates, vertebrates,marine (S),other (specify),phytobiome (S),plants,plants (S),plants, fungi,protists,protists (S),sewage (S),soil (S),vertebrates,NA ]	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus braformassiliense	WARNING	MOVE.RANK_WRONG	Change=MOVE, but 'rank' column does not match 'current taxonomy' or 'proposed taxonomy'; use promote or demote, not move, to change rank	rank=subfamily, srcTaxonomy=[species]Varinaviria;Bamforvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviriae;Mimivirus;Mimivirus braformassiliense, destTaxonomy=[species]Varinaviria;Bamforvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviriae;Megamimivirinae;Mimivirus;Mimivirus braformassiliense	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	5	Move	subfamily	Mimivirus braformassiliense	ERROR	MOVE.NO_EXIST	Change=MOVE, but taxon does not exist	taxon=Mimivirus braformassiliense, lineage=Varinaviria;Bamforvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviriae;Mimivirus;Mimivirus braformassiliense, proposedTaxon=Mimivirus braformassiliense	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	6	Move	subfamily	Mimivirus lagoaense	WARNING	SRC.LINEAGE_WRONG	'current taxonomy' in proposal doesn't match current MSL. Typo?	proposal 'current taxonomy'=Varinaviria;Bamforvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviriae;Mimivirus;Mimivirus lagoaense; MSL lineage=Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae;Mimivirus;Mimivirus lagoaense	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	6	Move	subfamily	Mimivirus lagoaense	WARNING	MOVE.RANK_WRONG	Change=MOVE, but 'rank' column does not match 'current taxonomy' or 'proposed taxonomy'; use promote or demote, not move, to change rank	rank=subfamily, srcTaxonomy=[species]Varinaviria;Bamforvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviriae;Mimivirus;Mimivirus lagoaense, destTaxonomy=[species]Varinaviria;Bamforvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviriae;Megamimivirinae;Mimivirus;Mimivirus lagoaense	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	6	Move	subfamily	Mimivirus lagoaense	WARNING	MOVE.RANK_MISMATCH_DEST	Change=MOVE, but proposed taxon rank does not match [rank] column	rankColumn=subfamily, proposedTaxonRank=species, proposedTaxonomy=Varinaviria;Bamforvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviriae;Megamimivirinae;Mimivirus;Mimivirus lagoaense	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	6	Move	subfamily	Mimivirus lagoaense	WARNING	MOVE.RANK_MISMATCH_SRC	Change=MOVE, but 'current taxonomy' taxon rank does not match [rank] column	rankColumn=subfamily, currentTaxonRank=species, currentTaxonomy=Varinaviria;Bamforvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviriae;Mimivirus;Mimivirus lagoaense	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	6	Move	subfamily	Mimivirus lagoaense	WARNING	MOVE.PARENT_LINEAGE	Change=MOVE, proposed parent taxon exists, but not with expected lineage	proposedParentLineage=Varinaviria;Bamforvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviriae;Megamimivirinae;Mimivirus, observedParentLineage=Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae;Mimivirus, otherProposals=NA	NA
NA	1	MISSING	2023_Imitervirales_correction_move_ Mimivirus_bad.xlsx	6	Move	subfamily	Mimivirus lagoaense	SUCCESS	MOVE.OK	Change=MOVE, applied successfully	MOVED species named 'Mimivirus lagoaense' from 'Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae;Mimivirus;Mimivirus lagoaense' to 'Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae;Mimivirus;Mimivirus lagoaense'	NA
