species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Nihlwovirus limenecus	E		BK014133	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6253161_3		NULL	1	202211360	bacteria	ssRNA(+)	2109
Nihlwovirus limicola	E		BK014139	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6255733_5		NULL	1	202211361	bacteria	ssRNA(+)	2110
Ociwvivirus luticola	E		BK013691	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6960549_6		NULL	1	202211363	bacteria	ssRNA(+)	2111
Pahspavirus humihabitans	E		BK013970	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_25		NULL	1	202211365	bacteria	ssRNA(+)	2112
Patimovirus humivicinum	E		BK013858	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_13		NULL	1	202211367	bacteria	ssRNA(+)	2113
Pepusduvirus humivivens	E		BK013844	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.4_25		NULL	1	202211369	bacteria	ssRNA(+)	2114
Phulihavirus agrenecus	E		BK014014	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_47		NULL	1	202211371	bacteria	ssRNA(+)	2115
Pirifovirus chorenecus	E		BK013920	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_21		NULL	1	202211374	bacteria	ssRNA(+)	2116
Pirifovirus chorohabitans	E		BK013572	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_37		NULL	1	202211373	bacteria	ssRNA(+)	2117
Pirifovirus chorovicinum	E		BK014041	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_45		NULL	1	202211375	bacteria	ssRNA(+)	2118
Podtsbuvirus caenenecus	E		BK014121	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5467091_14		NULL	1	202211377	bacteria	ssRNA(+)	2119
Pohlodivirus arvihabitans	E		BK013419	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_11		NULL	1	202211379	bacteria	ssRNA(+)	2120
Psiaduvirus pedadaptatum	E		BK013988	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.2_24		NULL	1	202211381	bacteria	ssRNA(+)	2121
Psouhdivirus caenivivens	E		BK014090	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5466369_3		NULL	1	202211384	bacteria	ssRNA(+)	2122
Psouhdivirus limadaptatum	E		BK013668	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6050698_2		NULL	1	202211385	bacteria	ssRNA(+)	2123
Psouhdivirus limenecus	E		BK014137	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6255513_1		NULL	1	202211386	bacteria	ssRNA(+)	2124
Psouhdivirus limicola	E		BK013595	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6960799_38		NULL	1	202211387	bacteria	ssRNA(+)	2125
Psouhdivirus limihabitans	E		BK013733	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976310_15		NULL	1	202211388	bacteria	ssRNA(+)	2126
Psouhdivirus pedohabitans	E		BK013825	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.2_22		NULL	1	202211383	bacteria	ssRNA(+)	2127
Psouhdivirus pedovicinum	E		BK013384	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.3_6		NULL	1	202211389	bacteria	ssRNA(+)	2128
Puduphavirus pedovivens	E		BK013447	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.1_20		NULL	1	202211391	bacteria	ssRNA(+)	2129
Pujohnavirus chthonadaptatum	E		BK013540	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.4_20		NULL	1	202211399	bacteria	ssRNA(+)	2130
Pujohnavirus chthonenecus	E		BK013790	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.2_23		NULL	1	202211401	bacteria	ssRNA(+)	2131
Pujohnavirus chthonocola	E		BK013917	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_27		NULL	1	202211400	bacteria	ssRNA(+)	2132
Pujohnavirus chthonohabitans	E		BK013466	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.2_4		NULL	1	202211402	bacteria	ssRNA(+)	2133
Pujohnavirus chthonovicinum	E		BK013926	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_12		NULL	1	202211403	bacteria	ssRNA(+)	2134
Pujohnavirus chthonovivens	E		BK013969	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_14		NULL	1	202211404	bacteria	ssRNA(+)	2135
Pujohnavirus geoadaptatum	E		BK013553	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_57		NULL	1	202211405	bacteria	ssRNA(+)	2136
Pujohnavirus geocola	E		BK013546	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_62		NULL	1	202211406	bacteria	ssRNA(+)	2137
Pujohnavirus geoenecus	E		BK013477	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_9		NULL	1	202211407	bacteria	ssRNA(+)	2138
Pujohnavirus geohabitans	E		BK013889	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.1_28		NULL	1	202211408	bacteria	ssRNA(+)	2139
Pujohnavirus geovicinum	E		BK013407	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.2_5		NULL	1	202211409	bacteria	ssRNA(+)	2140
Pujohnavirus geovivens	E		BK013561	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.4_19		NULL	1	202211410	bacteria	ssRNA(+)	2141
Pujohnavirus soladaptatum	E		BK013811	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.2_12		NULL	1	202211394	bacteria	ssRNA(+)	2142
Pujohnavirus solenecus	E		BK013947	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.2_5		NULL	1	202211393	bacteria	ssRNA(+)	2143
Pujohnavirus solicola	E		BK013989	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.2_45		NULL	1	202211395	bacteria	ssRNA(+)	2144
Pujohnavirus solihabitans	E		BK013931	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.4_14		NULL	1	202211396	bacteria	ssRNA(+)	2145
Pujohnavirus solivicinum	E		BK013570	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.1_25		NULL	1	202211397	bacteria	ssRNA(+)	2146
Pujohnavirus solivivens	E		BK013786	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.4_18		NULL	1	202211398	bacteria	ssRNA(+)	2147
Pujohnavirus telluradaptatum	E		BK013523	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.4_24		NULL	1	202211411	bacteria	ssRNA(+)	2148
Rodtovirus pelovivens	E		BK013686	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6960509_16		NULL	1	202211413	bacteria	ssRNA(+)	2149
Rohsdrivirus humadaptatum	E		BK014027	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.4_16		NULL	1	202211416	bacteria	ssRNA(+)	2150
Rohsdrivirus terrivivens	E		BK013820	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_11		NULL	1	202211415	bacteria	ssRNA(+)	2151
Sdenfavirus asiovicinum	E		BK014176	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976301_11		NULL	1	202211418	bacteria	ssRNA(+)	2152
Setohruvirus agradaptatum	E		BK013919	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.3_10		NULL	1	202211421	bacteria	ssRNA(+)	2153
Setohruvirus borborocola	E		BK014118	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5467090_8		NULL	1	202211420	bacteria	ssRNA(+)	2154
Sidiruavirus agrenecus	E		BK013439	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.1_22		NULL	1	202211423	bacteria	ssRNA(+)	2155
Snuwdevirus agrivicinum	E		BK013923	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_31		NULL	1	202211425	bacteria	ssRNA(+)	2156
Sperdavirus luticola	E		BK013666	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6049586_2		NULL	1	202211427	bacteria	ssRNA(+)	2157
Stehnavirus chorenecus	E		BK013945	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_24		NULL	1	202211429	bacteria	ssRNA(+)	2158
Stehnavirus chorohabitans	E		BK013925	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.3_14		NULL	1	202211430	bacteria	ssRNA(+)	2159
Stehnavirus chorovicinum	E		BK013438	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.1_19		NULL	1	202211432	bacteria	ssRNA(+)	2160
Stehnavirus lutivicinum	E		BK013678	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6255746_3		NULL	1	202211431	bacteria	ssRNA(+)	2161
Suhnsivirus arvicola	E		BK013821	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.3_2		NULL	1	202211434	bacteria	ssRNA(+)	2162
Suhnsivirus lutivivens	E		BK013748	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976325_25		NULL	1	202211435	bacteria	ssRNA(+)	2163
Surghavirus arvenecus	E		BK013806	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.1_33		NULL	1	202211438	bacteria	ssRNA(+)	2164
Surghavirus arvihabitans	E		BK013772	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.1_6		NULL	1	202211437	bacteria	ssRNA(+)	2165
Tamanovirus pelenecus	E		BK013747	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976325_23		NULL	1	202211440	bacteria	ssRNA(+)	2166
Tehmuvirus arvivivens	E		BK014023	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.2_18		NULL	1	202211442	bacteria	ssRNA(+)	2167
Tehnicivirus edaphenecus	E		BK013980	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_30		NULL	1	202211446	bacteria	ssRNA(+)	2168
Tehnicivirus edaphocola	E		BK013533	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_3		NULL	1	202211445	bacteria	ssRNA(+)	2169
Tehnicivirus edaphohabitans	E		BK014028	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_7		NULL	1	202211444	bacteria	ssRNA(+)	2170
Tehnicivirus pelovicinum	E		BK014083	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5466338_4		NULL	1	202211447	bacteria	ssRNA(+)	2171
Thehlovirus edaphovicinum	E		BK013473	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.2_11		NULL	1	202211449	bacteria	ssRNA(+)	2172
Thyrsuvirus pedocola	E		BK013485	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.2_24		NULL	1	202211451	bacteria	ssRNA(+)	2173
Tikiyavirus asiovivens	E		BK014189	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976323_6		NULL	1	202211453	bacteria	ssRNA(+)	2174
Timirovirus borboradaptatum	E		BK014122	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5467091_15		NULL	1	202211455	bacteria	ssRNA(+)	2175
Tsuhreavirus borborovivens	E		BK013737	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976323_5		NULL	1	202211457	bacteria	ssRNA(+)	2176
Tuskovirus caenadaptatum	E		BK014120	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5467091_12		NULL	1	202211459	bacteria	ssRNA(+)	2177
Tuwendivirus caenenecus	E		BK013639	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5466725_22		NULL	1	202211461	bacteria	ssRNA(+)	2178
Vernevirus limadaptatum	E		BK014119	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5467090_10		NULL	1	202211463	bacteria	ssRNA(+)	2179
Vesehyavirus pedohabitans	E		BK013906	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.2_48		NULL	1	202211465	bacteria	ssRNA(+)	2180
Vindevirus pedovicinum	E		BK013831	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.4_8		NULL	1	202211467	bacteria	ssRNA(+)	2181
Weheuvirus chthonadaptatum	E		BK013455	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.4_13		NULL	1	202211473	bacteria	ssRNA(+)	2182
Weheuvirus chthonenecus	E		BK013848	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.2_4		NULL	1	202211475	bacteria	ssRNA(+)	2183
Weheuvirus chthonocola	E		BK013927	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.2_1		NULL	1	202211474	bacteria	ssRNA(+)	2184
Weheuvirus chthonohabitans	E		BK013534	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.2_7		NULL	1	202211476	bacteria	ssRNA(+)	2185
Weheuvirus chthonovicinum	E		BK013951	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.3_1		NULL	1	202211477	bacteria	ssRNA(+)	2186
Weheuvirus chthonovivens	E		BK014000	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.3_18		NULL	1	202211478	bacteria	ssRNA(+)	2187
Weheuvirus geoadaptatum	E		BK013787	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.3_6		NULL	1	202211479	bacteria	ssRNA(+)	2188
Weheuvirus geocola	E		BK014018	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.4_1		NULL	1	202211480	bacteria	ssRNA(+)	2189
Weheuvirus geoenecus	E		BK013452	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.4_2		NULL	1	202211481	bacteria	ssRNA(+)	2190
Weheuvirus geohabitans	E		BK013454	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_4		NULL	1	202211482	bacteria	ssRNA(+)	2191
Weheuvirus geovicinum	E		BK014001	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_6		NULL	1	202211483	bacteria	ssRNA(+)	2192
Weheuvirus geovivens	E		BK013413	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_8		NULL	1	202211484	bacteria	ssRNA(+)	2193
Weheuvirus lutivicinum	E		BK014142	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6960509_15		NULL	1	202211491	bacteria	ssRNA(+)	2194
Weheuvirus lutivivens	E		BK013690	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6960549_7		NULL	1	202211492	bacteria	ssRNA(+)	2195
Weheuvirus paludicola	E		BK013379	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage ESO000		NULL	1	202211469	bacteria	ssRNA(+)	2196
Weheuvirus peladaptatum	E		BK013689	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6960549_8		NULL	1	202211493	bacteria	ssRNA(+)	2197
Weheuvirus pelenecus	E		BK013591	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6960799_33		NULL	1	202211494	bacteria	ssRNA(+)	2198
Weheuvirus pelocola	E		BK014165	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976299_17		NULL	1	202211495	bacteria	ssRNA(+)	2199
Weheuvirus solihabitans	E		BK013396	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.2_24		NULL	1	202211470	bacteria	ssRNA(+)	2200
Weheuvirus solivicinum	E		BK013792	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.3_6		NULL	1	202211471	bacteria	ssRNA(+)	2201
Weheuvirus solivivens	E		BK013511	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.4_12		NULL	1	202211472	bacteria	ssRNA(+)	2202
Weheuvirus telluradaptatum	E		BK013499	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.2_3		NULL	1	202211485	bacteria	ssRNA(+)	2203
Weheuvirus tellurenecus	E		BK013870	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.3_15		NULL	1	202211487	bacteria	ssRNA(+)	2204
Weheuvirus telluricola	E		BK014031	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.2_40		NULL	1	202211486	bacteria	ssRNA(+)	2205
Weheuvirus tellurihabitans	E		BK014032	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.3_24		NULL	1	202211488	bacteria	ssRNA(+)	2206
Weheuvirus tellurivicinum	E		BK013827	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_19		NULL	1	202211489	bacteria	ssRNA(+)	2207
Weheuvirus tellurivivens	E		BK013987	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_53		NULL	1	202211490	bacteria	ssRNA(+)	2208
Weheuvirus terradaptatum	E		BK014035	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.2_16		NULL	1	202211496	bacteria	ssRNA(+)	2209
Weheuvirus terrenecus	E		BK013910	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.2_21		NULL	1	202211498	bacteria	ssRNA(+)	2210
Weheuvirus terricola	E		BK013490	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.2_19		NULL	1	202211497	bacteria	ssRNA(+)	2211
Weheuvirus terrihabitans	E		BK013480	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.3_7		NULL	1	202211499	bacteria	ssRNA(+)	2212
Weheuvirus terrivicinum	E		BK013891	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.4_4		NULL	1	202211500	bacteria	ssRNA(+)	2213
Widsokivirus pelovivens	E		BK013654	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5467090_11		NULL	1	202211502	bacteria	ssRNA(+)	2214
Yeziwivirus borborenecus	E		BK014194	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976325_24		NULL	1	202211504	bacteria	ssRNA(+)	2215
Zuysuivirus humihabitans	E		BK013443	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.1_3		NULL	1	202211506	bacteria	ssRNA(+)	2216
Zuysuivirus humivicinum	E		BK013882	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.1_7		NULL	1	202211507	bacteria	ssRNA(+)	2217
Zuysuivirus humivivens	E		BK013911	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.1_17		NULL	1	202211508	bacteria	ssRNA(+)	2218
Chimpavirus luticola	E		BK013715	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976300_2		NULL	1	202211510	bacteria	ssRNA(+)	2219
Hohglivirus simiicola	E		KT462701	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage AVE007		NULL	1	202211512	bacteria	ssRNA(+)	2220
Mahrahovirus simiicola	E		KT462700	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage AVE006		NULL	1	202211514	bacteria	ssRNA(+)	2221
Meihzavirus luticola	E		BK013754	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976325_6		NULL	1	202211516	bacteria	ssRNA(+)	2222
Nicedsevirus caenivivens	E		BK013744	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976325_11		NULL	1	202211518	bacteria	ssRNA(+)	2223
Sculuvirus humenecus	E		BK013977	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.1_24		NULL	1	202211520	bacteria	ssRNA(+)	2224
Skrubnovirus agrihabitans	E		BK014009	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_40		NULL	1	202211522	bacteria	ssRNA(+)	2225
Tetipavirus asiadaptatum	E		BK013603	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6960799_31		NULL	1	202211524	bacteria	ssRNA(+)	2226
Winunavirus asiadaptatum	E		BK014188	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976310_9		NULL	1	202211526	bacteria	ssRNA(+)	2227
Betabotoulivirus alphaplasmoparae	E	DMG-A_31944	MN532588	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 1	PvaOLV1	NULL	1	202212532	algae	ssRNA(+)	2228
Betabotoulivirus betaplasmoparae	E	DMG-B_49298	MN532589	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 2	PvaOLV2	NULL	1	202212533	algae	ssRNA(+)	2229
Betabotoulivirus deltaplasmoparae	E		MN532639	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 52	PvaOLV52	NULL	1	202212535	algae	ssRNA(+)	2230
Betabotoulivirus entoleucae	E	E112-4	MF375889	NULL	Complete coding genome	NULL	NULL	NULL	Entoleuca ourmia-like virus 1	EnOLV1	NULL	1	202208723	fungi	ssRNA(+)	2231
Betabotoulivirus epsilonplasmoparae	E	DMS5_30737	MN532640	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 53	PvaOLV53	NULL	1	202212536	algae	ssRNA(+)	2232
Betabotoulivirus etaplasmoparae	E	DMG-A_37194	MN532642	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 55	PvaOLV55	NULL	1	202212538	algae	ssRNA(+)	2233
Betabotoulivirus gammaplasmoparae	E	DMG-A_37954	MN532591	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 4	PvaOLV4	NULL	1	202212534	algae	ssRNA(+)	2234
Betabotoulivirus phaeoacremonium	E	CREA-VE-28SY2	MK584848	NULL	Complete coding genome	NULL	NULL	NULL	Phaeoacremonium minimum ourmia-like virus 3	PmOLV3	NULL	1	202208724	fungi	ssRNA(+)	2235
Betabotoulivirus thetaplasmoparae	E	DMS6_38778	MN532647	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 60	PvaOLV60	NULL	1	202212539	algae	ssRNA(+)	2236
Betabotoulivirus zetaplasmoparae	E	DMS8_17200	MN532641	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 54	PvaOLV54	NULL	1	202212537	algae	ssRNA(+)	2237
Betarhizoulivirus alphamellea	E	CMW50256	MW423802	NULL	Complete coding genome	NULL	NULL	NULL	Armillaria mellea ourmia-like virus 1	AmOlV1	NULL	1	202215019	fungi	ssRNA(+)	2238
Betarhizoulivirus solani	E		MK372909	NULL	Complete coding genome	NULL	NULL	NULL	Rhizoctonia solani ourmia-like virus 5	RsOLV5	NULL	1	202213250	fungi	ssRNA(+)	2239
Betascleroulivirus alphaplasmoparae	E	DMG-A_34896	MN532621	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 34	PavOLV34	NULL	1	202212557	algae	ssRNA(+)	2240
Betascleroulivirus betaplasmoparae	E	DMG-D_Contig	MN532622	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 35	PavOLV35	NULL	1	202212558	algae	ssRNA(+)	2241
Betascleroulivirus botrytidis	E	BCS1_DN3465	MN605476	NULL	Complete coding genome	NULL	NULL	NULL	Botrytis cinerea ourmia-like virus 10	BcOLV10	NULL	1	202212556	fungi	ssRNA(+)	2242
Betascleroulivirus deltaplasmoparae	E	DMG-B_45269	MN532625	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 38	PavOLV38	NULL	1	202212560	algae	ssRNA(+)	2243
Betascleroulivirus epsilonplasmoparae	E	DMS9_28604	MN532626	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 39	PavOLV39	NULL	1	202212561	algae	ssRNA(+)	2244
Betascleroulivirus etaplasmoparae	E	DMS9_29231	MN532628	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 41	PavOLV41	NULL	1	202212563	algae	ssRNA(+)	2245
Betascleroulivirus gammaplasmoparae	E	DMG-B_Contig4	MN532624	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 37	PavOLV37	NULL	1	202212559	algae	ssRNA(+)	2246
Betascleroulivirus iotaplasmoparae	E	DMS1_14782	MN532630	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 43	PavOLV43	NULL	1	202212565	algae	ssRNA(+)	2247
Betascleroulivirus kappaplasmoparae	E	DMS3_36060	MN532635	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 48	PavOLV48	NULL	1	202212566	algae	ssRNA(+)	2248
Betascleroulivirus lambdaplasmoparae	E	DMG-A_34547	MN532638	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 51	PavOLV51	NULL	1	202212567	algae	ssRNA(+)	2249
Betascleroulivirus miplasmoparae	E	DMS4_34267	MN532654	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 67	PavOLV67	NULL	1	202212568	algae	ssRNA(+)	2250
Betascleroulivirus pyriculariae	E	Br48	LC413502	NULL	Complete genome	NULL	NULL	NULL	Pyricularia oryzae ourmia-like virus 2	PoOLV2	NULL	1	202208731	fungi	ssRNA(+)	2251
Betascleroulivirus thetaplasmoparae	E	DMG-G_38207	MN532629	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 42	PavOLV42	NULL	1	202212564	algae	ssRNA(+)	2252
Betascleroulivirus zetaplasmoparae	E	DMG-A_36999	MN532627	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 40	PavOLV40	NULL	1	202212562	algae	ssRNA(+)	2253
Botoulivirus alphabotrytidis	E	BCI10_DN4356	MN605470	NULL	Complete coding genome	NULL	NULL	NULL	Botrytis cinerea ourmia-like virus 4	BcOLV4	NULL	1	202212540	fungi	ssRNA(+)	2254
Botoulivirus alphapestalotiopsis	E		MW017457	NULL	Complete coding genome	NULL	NULL	NULL	Pestalotiopsis botourmiavirus 3	PBV-3	NULL	1	202215007	fungi	ssRNA(+)	2255
