subcommittee	code	docx	xlsx	row	change	rank	taxon	level	error	message	notes	scAbbrev	order
Archaeal viruses (A) proposals	2023.002A	MISSING	2023.002A.N.v4.create_subgenus_move_sp_create_sp.xlsx	11	rename_genus	species	Sadwavirus fragariae	ERROR	RENAME_GENUS.SPECIES_BINOMIAL_MISMATCH	Change=RENAME_GENUS, but species name does not start with 'genus[space]' per binomial naming convention	new genus name: SadwavirusBadBinomial	NA	2
Archaeal viruses (A) proposals	2023.002A	MISSING	2023.002A.N.v4.create_subgenus_move_sp_create_sp.xlsx	11	rename_genus	species	Sadwavirus fritillariae	ERROR	RENAME_GENUS.SPECIES_BINOMIAL_MISMATCH	Change=RENAME_GENUS, but species name does not start with 'genus[space]' per binomial naming convention	new genus name: SadwavirusBadBinomial	NA	2
Archaeal viruses (A) proposals	2023.002A	MISSING	2023.002A.N.v4.create_subgenus_move_sp_create_sp.xlsx	11	rename_genus	species	Sadwavirus lactucae	ERROR	RENAME_GENUS.SPECIES_BINOMIAL_MISMATCH	Change=RENAME_GENUS, but species name does not start with 'genus[space]' per binomial naming convention	new genus name: SadwavirusBadBinomial	NA	2
Archaeal viruses (A) proposals	2023.002A	MISSING	2023.002A.N.v4.create_subgenus_move_sp_create_sp.xlsx	11	rename_genus	species	Sadwavirus rubi	ERROR	RENAME_GENUS.SPECIES_BINOMIAL_MISMATCH	Change=RENAME_GENUS, but species name does not start with 'genus[space]' per binomial naming convention	new genus name: SadwavirusBadBinomial	NA	2
Archaeal viruses (A) proposals	2023.002A	MISSING	2023.002A.N.v4.create_subgenus_move_sp_create_sp.xlsx	12	Move	genus	Cheravirus	ERROR	MISSING_RANK_SUFFIX	Taxon name does not end with a valid suffix for it's rank	New name:  CheravirusBadBinomial ; Valid suffixes for rank [ genus ]:  virus,viroid,satellite,viriform	NA	0
Archaeal viruses (A) proposals	2023.002A	MISSING	2023.002A.N.v4.create_subgenus_move_sp_create_sp.xlsx	12	Move	genus	Cheravirus	ERROR	TAXON_NAME_CASE	Non-species taxa must be Capitalized.	CheravirusBadBinomial: Non-species taxa must start with a capital, followed by one or more lower-case letters, numbers or hyphens.	NA	0
Archaeal viruses (A) proposals	2023.002A	MISSING	2023.002A.N.v4.create_subgenus_move_sp_create_sp.xlsx	12	Move	genus	Cheravirus	SUCCESS	MOVE.OK	Change=MOVE, applied successfully	MOVE genus named 'Cheravirus' to genus named 'CheravirusBadBinomial' PROPOSED//CUR=[identical]Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Secoviridae;Cheravirus	NA	3
Archaeal viruses (A) proposals	2023.002A	MISSING	2023.002A.N.v4.create_subgenus_move_sp_create_sp.xlsx	12	rename_genus	species	Cheravirus arracaciae	ERROR	RENAME_GENUS.SPECIES_BINOMIAL_MISMATCH	Change=RENAME_GENUS, but species name does not start with 'genus[space]' per binomial naming convention	new genus name: CheravirusBadBinomial	NA	3
Archaeal viruses (A) proposals	2023.002A	MISSING	2023.002A.N.v4.create_subgenus_move_sp_create_sp.xlsx	12	rename_genus	species	Cheravirus avii	ERROR	RENAME_GENUS.SPECIES_BINOMIAL_MISMATCH	Change=RENAME_GENUS, but species name does not start with 'genus[space]' per binomial naming convention	new genus name: CheravirusBadBinomial	NA	3
Archaeal viruses (A) proposals	2023.002A	MISSING	2023.002A.N.v4.create_subgenus_move_sp_create_sp.xlsx	12	rename_genus	species	Cheravirus mali	ERROR	RENAME_GENUS.SPECIES_BINOMIAL_MISMATCH	Change=RENAME_GENUS, but species name does not start with 'genus[space]' per binomial naming convention	new genus name: CheravirusBadBinomial	NA	3
Archaeal viruses (A) proposals	2023.002A	MISSING	2023.002A.N.v4.create_subgenus_move_sp_create_sp.xlsx	12	rename_genus	species	Cheravirus pruni	ERROR	RENAME_GENUS.SPECIES_BINOMIAL_MISMATCH	Change=RENAME_GENUS, but species name does not start with 'genus[space]' per binomial naming convention	new genus name: CheravirusBadBinomial	NA	3
Archaeal viruses (A) proposals	2023.002A	MISSING	2023.002A.N.v4.create_subgenus_move_sp_create_sp.xlsx	12	rename_genus	species	Cheravirus ribis	ERROR	RENAME_GENUS.SPECIES_BINOMIAL_MISMATCH	Change=RENAME_GENUS, but species name does not start with 'genus[space]' per binomial naming convention	new genus name: CheravirusBadBinomial	NA	3
Archaeal viruses (A) proposals	2023.002A	MISSING	2023.002A.N.v4.create_subgenus_move_sp_create_sp.xlsx	NA		genus	Rhizidiovirus	ERROR	PROPOSAL.EMPTY_TAXA	Proposal created empty (non-species) taxa	the genus 'Rhizidiovirus' is empty - it does not contain any lower rank taxons; check if lower rank taxa were moved elsewhere?	NA	8
