subcommittee	code	docx	xlsx	row	change	rank	taxon	level	error	message	notes	scAbbrev	order
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	8	Create new	genus	Tarocvirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Riboviria;Orthornavirae;Paraxenoviricota;Tarocvirus'	NA	6
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	9	Create new	species	Tarocvirus incogniti	WARNING	CREATE.PENDING_ACC	Change=NEW, accession number is 'pending'	accession=pending	NA	15
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	9	Create new	species	Tarocvirus incogniti	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae;Paraxenoviricota;Tarocvirus, otherProposals=2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.zip:8	NA	15
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	9	Create new	species	Tarocvirus incogniti	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Paraxenoviricota;Tarocvirus;Tarocvirus incogniti'	NA	15
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	10	Create new	phylum	Pomiviricota	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae, otherProposals=NA	NA	3
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	10	Create new	phylum	Pomiviricota	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create phylum of 'Riboviria;Orthornavirae;Pomiviricota'	NA	3
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	11	Create new	genus	Powmivirus	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae;Pomiviricota, otherProposals=2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.zip:10	NA	7
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	11	Create new	genus	Powmivirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Riboviria;Orthornavirae;Pomiviricota;Powmivirus'	NA	7
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	12	Create new	species	Powmivirus monsense	WARNING	CREATE.PENDING_ACC	Change=NEW, accession number is 'pending'	accession=pending	NA	16
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	12	Create new	species	Powmivirus monsense	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae;Pomiviricota;Powmivirus, otherProposals=2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.zip:11	NA	16
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	12	Create new	species	Powmivirus monsense	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Pomiviricota;Powmivirus;Powmivirus monsense'	NA	16
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	13	Create new	phylum	Taraviricota	INFO	XLSX.NON_PRINTABLE_REMOVED	XLSX has unprintable/non-ASCII removed	"comments : After the Sanskrit word ""[तारा] [T[ā]r[ā]]"", meaning (i) ""a female deity (a female Buddha)"" that can take many forms (since the RdRp of ""taraviricots"" resembles both RdRps and RTs as seen in Zayed et al. (2022), (ii) ""star"" or ""planet"", which fits the high abundance of ""taraviricots"" in the ocean (Zayed et al., 2022) and terrestrial systems (Obbard et al., 2020), and (iii) ""the deity who helps men cross to the other shore"", which fits the wide distribution of ""taraviricots"" throughout the Global Ocean; and the suffix for phyla, ""-viricota"" "	NA	0
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	13	Create new	phylum	Taraviricota	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae, otherProposals=NA	NA	4
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	13	Create new	phylum	Taraviricota	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create phylum of 'Riboviria;Orthornavirae;Taraviricota'	NA	4
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	14	Create new	genus	Pholidavirus	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae;Taraviricota, otherProposals=2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.zip:13	NA	8
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	14	Create new	genus	Pholidavirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Riboviria;Orthornavirae;Taraviricota;Pholidavirus'	NA	8
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	15	Create new	species	Pholidavirus peodense	WARNING	CREATE.PENDING_ACC	Change=NEW, accession number is 'pending'	accession=pending	NA	17
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	15	Create new	species	Pholidavirus peodense	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae;Taraviricota;Pholidavirus, otherProposals=2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.zip:14	NA	17
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	15	Create new	species	Pholidavirus peodense	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Taraviricota;Pholidavirus;Pholidavirus peodense'	NA	17
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	16	Create new	genus	Yphavirus	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae;Taraviricota, otherProposals=2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.zip:13	NA	9
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	16	Create new	genus	Yphavirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Riboviria;Orthornavirae;Taraviricota;Yphavirus'	NA	9
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	17	Create new	species	Yphavirus pnecense	WARNING	CREATE.PENDING_ACC	Change=NEW, accession number is 'pending'	accession=pending	NA	18
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	17	Create new	species	Yphavirus pnecense	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae;Taraviricota;Yphavirus, otherProposals=2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.zip:16	NA	18
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	17	Create new	species	Yphavirus pnecense	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Taraviricota;Yphavirus;Yphavirus pnecense'	NA	18
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	18	Create new	genus	Sopasuvirus	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae;Taraviricota, otherProposals=2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.zip:13	NA	10
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	18	Create new	genus	Sopasuvirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Riboviria;Orthornavirae;Taraviricota;Sopasuvirus'	NA	10
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	19	Create new	species	Sopasuvirus pacificense	WARNING	CREATE.PENDING_ACC	Change=NEW, accession number is 'pending'	accession=pending	NA	19
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	19	Create new	species	Sopasuvirus pacificense	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae;Taraviricota;Sopasuvirus, otherProposals=2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.zip:18	NA	19
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	19	Create new	species	Sopasuvirus pacificense	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Taraviricota;Sopasuvirus;Sopasuvirus pacificense'	NA	19
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	20	Create new	genus	Bopoprovirus	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae;Taraviricota, otherProposals=2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.zip:13	NA	11
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	20	Create new	genus	Bopoprovirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Riboviria;Orthornavirae;Taraviricota;Bopoprovirus'	NA	11
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	21	Create new	species	Bopoprovirus borealpolarense	WARNING	CREATE.PENDING_ACC	Change=NEW, accession number is 'pending'	accession=pending	NA	20
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	21	Create new	species	Bopoprovirus borealpolarense	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae;Taraviricota;Bopoprovirus, otherProposals=2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.zip:20	NA	20
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	21	Create new	species	Bopoprovirus borealpolarense	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Taraviricota;Bopoprovirus;Bopoprovirus borealpolarense'	NA	20
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	22	Create new	genus	Milderyvirus	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae;Pomiviricota, otherProposals=2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.zip:10	NA	12
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	22	Create new	genus	Milderyvirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Riboviria;Orthornavirae;Pomiviricota;Milderyvirus'	NA	12
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	23	Create new	species	Milderyvirus antaense	WARNING	CREATE.PENDING_ACC	Change=NEW, accession number is 'pending'	accession=pending	NA	21
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	23	Create new	species	Milderyvirus antaense	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae;Pomiviricota;Milderyvirus, otherProposals=2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.zip:22	NA	21
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	23	Create new	species	Milderyvirus antaense	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Pomiviricota;Milderyvirus;Milderyvirus antaense'	NA	21
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	24	Create new	genus	Sotyravirus	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae;Taraviricota, otherProposals=2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.zip:13	NA	13
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	24	Create new	genus	Sotyravirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Riboviria;Orthornavirae;Taraviricota;Sotyravirus'	NA	13
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	25	Create new	species	Sotyravirus satlense	WARNING	CREATE.PENDING_ACC	Change=NEW, accession number is 'pending'	accession=pending	NA	22
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	25	Create new	species	Sotyravirus satlense	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Riboviri[//]iria;Orthornavirae;Taraviricota;Sotyravirus, otherProposals=2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.zip:24	NA	22
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	25	Create new	species	Sotyravirus satlense	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Taraviricota;Sotyravirus;Sotyravirus satlense'	NA	22
